name,artist_count,track_id,popularity,year,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Jam Smooth Jazz Ballad Emaj7 (60BPM) - Jam Track Version,1,7r8jfRHwoa1NtPTZ4SPod7,0,2021,0,0.435,0.291,4,-16.343,1,0.0352,0.595,0.904,0.0731,0.308,120.167,audio_features,7r8jfRHwoa1NtPTZ4SPod7,spotify:track:7r8jfRHwoa1NtPTZ4SPod7,https://api.spotify.com/v1/tracks/7r8jfRHwoa1NtPTZ4SPod7,https://api.spotify.com/v1/audio-analysis/7r8jfRHwoa1NtPTZ4SPod7,398000,4
Jam Lo-Fi Reggae Touch Dm (67BPM) - Jam Track Version,1,7eLebZpFni41Q3FWYVVg7i,0,2021,0,0.731,0.346,10,-11.48,1,0.0555,0.891,0.913,0.0987,0.947,134.149,audio_features,7eLebZpFni41Q3FWYVVg7i,spotify:track:7eLebZpFni41Q3FWYVVg7i,https://api.spotify.com/v1/tracks/7eLebZpFni41Q3FWYVVg7i,https://api.spotify.com/v1/audio-analysis/7eLebZpFni41Q3FWYVVg7i,408358,4
Jam Slow Shuffle Felt Blues Db (62BPM) - Jam Track Version,1,6GMC53ow0MXXN99YJtLmiq,0,2021,0,0.626,0.115,1,-16.677,1,0.04,0.763,0.881,0.2,0.492,186.034,audio_features,6GMC53ow0MXXN99YJtLmiq,spotify:track:6GMC53ow0MXXN99YJtLmiq,https://api.spotify.com/v1/tracks/6GMC53ow0MXXN99YJtLmiq,https://api.spotify.com/v1/audio-analysis/6GMC53ow0MXXN99YJtLmiq,254516,3
Jam Urban Acoustic Groove Em (68BPM) - Jam Track Version,1,5JQP0TG2hoSFzI5YPrMubl,0,2021,0,0.844,0.217,4,-16.574,0,0.134,0.462,0.909,0.0962,0.945,136.024,audio_features,5JQP0TG2hoSFzI5YPrMubl,spotify:track:5JQP0TG2hoSFzI5YPrMubl,https://api.spotify.com/v1/tracks/5JQP0TG2hoSFzI5YPrMubl,https://api.spotify.com/v1/audio-analysis/5JQP0TG2hoSFzI5YPrMubl,381176,4
Jam Smooth Jazz IV-iv-I Cmaj7 (60BPM) - Jam Track Version,1,5mrsxxPKNBiUCtrO7opkTA,0,2021,0,0.685,0.228,0,-15.55,1,0.0436,0.814,0.91,0.0832,0.539,119.927,audio_features,5mrsxxPKNBiUCtrO7opkTA,spotify:track:5mrsxxPKNBiUCtrO7opkTA,https://api.spotify.com/v1/tracks/5mrsxxPKNBiUCtrO7opkTA,https://api.spotify.com/v1/audio-analysis/5mrsxxPKNBiUCtrO7opkTA,305000,4
Jam 60's Groove Fm (115BPM) - Jam Track Version,1,09AtOhzfcwaXi0wVmifIBz,0,2021,0,0.799,0.515,0,-10.953,0,0.0495,0.0884,0.865,0.0916,0.708,115.009,audio_features,09AtOhzfcwaXi0wVmifIBz,spotify:track:09AtOhzfcwaXi0wVmifIBz,https://api.spotify.com/v1/tracks/09AtOhzfcwaXi0wVmifIBz,https://api.spotify.com/v1/audio-analysis/09AtOhzfcwaXi0wVmifIBz,331826,4
A Concert Six Months from Now (16-Bit FINNEAS Emulation),1,4h8IywvP4dOrbaQh4QZiZ6,0,2021,0,0.477,0.806,10,-8.397,0,0.0293,0.0207,0.554,0.818,0.257,141.954,audio_features,4h8IywvP4dOrbaQh4QZiZ6,spotify:track:4h8IywvP4dOrbaQh4QZiZ6,https://api.spotify.com/v1/tracks/4h8IywvP4dOrbaQh4QZiZ6,https://api.spotify.com/v1/audio-analysis/4h8IywvP4dOrbaQh4QZiZ6,198147,4
I Tried to Make an Appointment with a Therapist and They Said They'd Call Me in 6 Months and Then They Did Not Call Me Ever,1,4Vtx7zlMRbYfJXSZSRZ6sc,0,2021,0,0.443,0.358,9,-12.686,1,0.0332,0.88,0.83,0.0975,0.153,81.037,audio_features,4Vtx7zlMRbYfJXSZSRZ6sc,spotify:track:4Vtx7zlMRbYfJXSZSRZ6sc,https://api.spotify.com/v1/tracks/4Vtx7zlMRbYfJXSZSRZ6sc,https://api.spotify.com/v1/audio-analysis/4Vtx7zlMRbYfJXSZSRZ6sc,81000,4
Kanna - (Orgel) [Cover] - from Children of Kamiari Month - miwa,1,2UxHW6E1qomuOzMk1Bo4z9,0,2021,0,0.522,0.808,7,-7.631,1,0.0684,0.525,0.8,0.282,1.0,156.165,audio_features,2UxHW6E1qomuOzMk1Bo4z9,spotify:track:2UxHW6E1qomuOzMk1Bo4z9,https://api.spotify.com/v1/tracks/2UxHW6E1qomuOzMk1Bo4z9,https://api.spotify.com/v1/audio-analysis/2UxHW6E1qomuOzMk1Bo4z9,44146,4
Kanna - (Melody) [Cover] - from Children of Kamiari Month,1,5dGpAt6G0KUQFkp4t0PFVg,0,2021,0,0.529,0.471,7,-7.869,1,0.0298,0.0117,0.886,0.622,0.562,144.996,audio_features,5dGpAt6G0KUQFkp4t0PFVg,spotify:track:5dGpAt6G0KUQFkp4t0PFVg,https://api.spotify.com/v1/tracks/5dGpAt6G0KUQFkp4t0PFVg,https://api.spotify.com/v1/audio-analysis/5dGpAt6G0KUQFkp4t0PFVg,43310,4
STAR - (Melody) [Cover] - from 1 month for me and Tsuchino daughter,1,4mdVqfZGyQ7EzTY3JUzKKC,0,2021,0,0.518,0.799,10,-7.243,1,0.0344,0.00116,0.926,0.405,0.667,139.957,audio_features,4mdVqfZGyQ7EzTY3JUzKKC,spotify:track:4mdVqfZGyQ7EzTY3JUzKKC,https://api.spotify.com/v1/tracks/4mdVqfZGyQ7EzTY3JUzKKC,https://api.spotify.com/v1/audio-analysis/4mdVqfZGyQ7EzTY3JUzKKC,43310,4
STAR - (Orgel) [Cover] - from 1 month for me and Tsuchino daughter - BiSH,1,59zBxWXL0FSnI5sAgAtyhc,0,2021,0,0.601,0.658,10,-6.119,1,0.0663,0.363,0.00155,0.139,0.909,123.008,audio_features,59zBxWXL0FSnI5sAgAtyhc,spotify:track:59zBxWXL0FSnI5sAgAtyhc,https://api.spotify.com/v1/tracks/59zBxWXL0FSnI5sAgAtyhc,https://api.spotify.com/v1/audio-analysis/59zBxWXL0FSnI5sAgAtyhc,44690,4
Daydream-The dream of the day- - (Orgel) [Cover] - from Children of Kamiari Month - miwa,1,5ALPYmPgNXWqL6w2GWCqyy,0,2021,0,0.569,0.357,1,-7.961,0,0.0642,0.46,0.229,0.129,0.982,104.01,audio_features,5ALPYmPgNXWqL6w2GWCqyy,spotify:track:5ALPYmPgNXWqL6w2GWCqyy,https://api.spotify.com/v1/tracks/5ALPYmPgNXWqL6w2GWCqyy,https://api.spotify.com/v1/audio-analysis/5ALPYmPgNXWqL6w2GWCqyy,40973,3
Daydream-The dream of the day- - (Melody) [Cover] - from Children of Kamiari Month,1,1367g02HJ8o0NiyGjhBuxs,0,2021,0,0.458,0.629,1,-8.117,0,0.03,0.00187,0.941,0.413,0.67,139.828,audio_features,1367g02HJ8o0NiyGjhBuxs,spotify:track:1367g02HJ8o0NiyGjhBuxs,https://api.spotify.com/v1/tracks/1367g02HJ8o0NiyGjhBuxs,https://api.spotify.com/v1/audio-analysis/1367g02HJ8o0NiyGjhBuxs,40266,3
Stay with me,1,0x81QOYQpenJldWjjw2YU1,25,2021,0,0.584,0.224,8,-6.178,1,0.0299,0.905,3.31e-06,0.113,0.223,131.993,audio_features,0x81QOYQpenJldWjjw2YU1,spotify:track:0x81QOYQpenJldWjjw2YU1,https://api.spotify.com/v1/tracks/0x81QOYQpenJldWjjw2YU1,https://api.spotify.com/v1/audio-analysis/0x81QOYQpenJldWjjw2YU1,236573,4
Monthly TOMTOM July - Personal Dancing Room,1,2D6zosy946EUsR9wrz04De,12,2021,0,0.699,0.734,6,-3.248,1,0.0313,0.0516,0,0.124,0.786,99.997,audio_features,2D6zosy946EUsR9wrz04De,spotify:track:2D6zosy946EUsR9wrz04De,https://api.spotify.com/v1/tracks/2D6zosy946EUsR9wrz04De,https://api.spotify.com/v1/audio-analysis/2D6zosy946EUsR9wrz04De,197238,4
2021 Monthly Yoon Repair July - Amateur,1,2vgVFpwq3b9P1cVNeO1tQx,1,2021,0,0.679,0.617,1,-6.934,1,0.0291,0.489,0.000158,0.129,0.498,93.991,audio_features,2vgVFpwq3b9P1cVNeO1tQx,spotify:track:2vgVFpwq3b9P1cVNeO1tQx,https://api.spotify.com/v1/tracks/2vgVFpwq3b9P1cVNeO1tQx,https://api.spotify.com/v1/audio-analysis/2vgVFpwq3b9P1cVNeO1tQx,301684,4
7 Months,2,0Ud0Vx4SNBDT4GSs33kfuY,0,2021,1,0.763,0.488,1,-9.444,1,0.186,0.126,0,0.107,0.604,89.98,audio_features,0Ud0Vx4SNBDT4GSs33kfuY,spotify:track:0Ud0Vx4SNBDT4GSs33kfuY,https://api.spotify.com/v1/tracks/0Ud0Vx4SNBDT4GSs33kfuY,https://api.spotify.com/v1/audio-analysis/0Ud0Vx4SNBDT4GSs33kfuY,141580,4
7 Months,1,34qdUtIm6ntdfwKNa1yCBe,0,2021,0,0.521,0.462,7,-11.026,0,0.0879,0.0287,0.000638,0.096,0.114,124.778,audio_features,34qdUtIm6ntdfwKNa1yCBe,spotify:track:34qdUtIm6ntdfwKNa1yCBe,https://api.spotify.com/v1/tracks/34qdUtIm6ntdfwKNa1yCBe,https://api.spotify.com/v1/audio-analysis/34qdUtIm6ntdfwKNa1yCBe,144173,4
시편 72,1,7eY8UxWSKPy9rrEvGVrNC6,0,2021,0,0.473,0.629,1,-6.567,0,0.0898,0.602,0,0.369,0.706,105.818,audio_features,7eY8UxWSKPy9rrEvGVrNC6,spotify:track:7eY8UxWSKPy9rrEvGVrNC6,https://api.spotify.com/v1/tracks/7eY8UxWSKPy9rrEvGVrNC6,https://api.spotify.com/v1/audio-analysis/7eY8UxWSKPy9rrEvGVrNC6,230375,4
Month 7,2,7sezdcHcBC1BtlIEV5XMvM,0,2021,0,0.185,0.16,11,-28.141,0,0.0474,0.966,0.907,0.0926,0.0989,88.967,audio_features,7sezdcHcBC1BtlIEV5XMvM,spotify:track:7sezdcHcBC1BtlIEV5XMvM,https://api.spotify.com/v1/tracks/7sezdcHcBC1BtlIEV5XMvM,https://api.spotify.com/v1/audio-analysis/7sezdcHcBC1BtlIEV5XMvM,82050,3
Emla7,1,5i90pvPpYfmphnGf1T2vUD,0,2021,0,0.737,0.514,4,-8.505,0,0.0407,0.819,0.000781,0.666,0.782,140.037,audio_features,5i90pvPpYfmphnGf1T2vUD,spotify:track:5i90pvPpYfmphnGf1T2vUD,https://api.spotify.com/v1/tracks/5i90pvPpYfmphnGf1T2vUD,https://api.spotify.com/v1/audio-analysis/5i90pvPpYfmphnGf1T2vUD,157714,4
7 Months,1,3O5pyOAfFj0Xq9hfo0QalZ,0,2021,0,0.731,0.728,8,-7.006,1,0.0613,0.00136,0.0392,0.111,0.52,125.041,audio_features,3O5pyOAfFj0Xq9hfo0QalZ,spotify:track:3O5pyOAfFj0Xq9hfo0QalZ,https://api.spotify.com/v1/tracks/3O5pyOAfFj0Xq9hfo0QalZ,https://api.spotify.com/v1/audio-analysis/3O5pyOAfFj0Xq9hfo0QalZ,153652,4
7 Months,1,3V1SIzQIW7cTH8Qmn7lzta,0,2021,0,0.545,0.556,3,-8.751,1,0.0273,0.815,1.37e-06,0.356,0.569,144.875,audio_features,3V1SIzQIW7cTH8Qmn7lzta,spotify:track:3V1SIzQIW7cTH8Qmn7lzta,https://api.spotify.com/v1/tracks/3V1SIzQIW7cTH8Qmn7lzta,https://api.spotify.com/v1/audio-analysis/3V1SIzQIW7cTH8Qmn7lzta,115879,4
7 Months,2,7lezFx8uYW7BoUjAfwKXO9,0,2021,1,0.675,0.756,8,-7.715,1,0.181,0.428,0,0.0781,0.449,129.842,audio_features,7lezFx8uYW7BoUjAfwKXO9,spotify:track:7lezFx8uYW7BoUjAfwKXO9,https://api.spotify.com/v1/tracks/7lezFx8uYW7BoUjAfwKXO9,https://api.spotify.com/v1/audio-analysis/7lezFx8uYW7BoUjAfwKXO9,118154,4
Track 7,1,42NR4TIxGyW1wNnMpnJoSm,0,2021,0,0.803,0.753,1,-12.148,0,0.126,1.61e-05,0.968,0.0675,0.222,130.071,audio_features,42NR4TIxGyW1wNnMpnJoSm,spotify:track:42NR4TIxGyW1wNnMpnJoSm,https://api.spotify.com/v1/tracks/42NR4TIxGyW1wNnMpnJoSm,https://api.spotify.com/v1/audio-analysis/42NR4TIxGyW1wNnMpnJoSm,21055,4
2 Months,2,5puqEqFcLl4jxYsDnXbnDX,0,2021,0,0.789,0.592,1,-7.582,1,0.089,0.274,0.493,0.138,0.313,106.959,audio_features,5puqEqFcLl4jxYsDnXbnDX,spotify:track:5puqEqFcLl4jxYsDnXbnDX,https://api.spotify.com/v1/tracks/5puqEqFcLl4jxYsDnXbnDX,https://api.spotify.com/v1/audio-analysis/5puqEqFcLl4jxYsDnXbnDX,253848,4
6 Months,1,1WAM4mcT7rsQWZ2L5d3U0T,0,2021,1,0.806,0.488,2,-10.054,0,0.367,0.0187,0,0.194,0.866,88.097,audio_features,1WAM4mcT7rsQWZ2L5d3U0T,spotify:track:1WAM4mcT7rsQWZ2L5d3U0T,https://api.spotify.com/v1/tracks/1WAM4mcT7rsQWZ2L5d3U0T,https://api.spotify.com/v1/audio-analysis/1WAM4mcT7rsQWZ2L5d3U0T,159792,4
7 Month Stuff,1,1gPrBCUe849QnHidUSXBkz,0,2021,0,0.51,0.489,2,-16.481,0,0.0358,0.0348,0.785,0.0804,0.676,166.03,audio_features,1gPrBCUe849QnHidUSXBkz,spotify:track:1gPrBCUe849QnHidUSXBkz,https://api.spotify.com/v1/tracks/1gPrBCUe849QnHidUSXBkz,https://api.spotify.com/v1/audio-analysis/1gPrBCUe849QnHidUSXBkz,243000,4
The 7th Month - Original Mix,1,53jO2TEwWa60f4PnVeMPLQ,0,2021,0,0.582,0.652,11,-11.144,1,0.0479,0.0188,0.935,0.417,0.217,123.999,audio_features,53jO2TEwWa60f4PnVeMPLQ,spotify:track:53jO2TEwWa60f4PnVeMPLQ,https://api.spotify.com/v1/tracks/53jO2TEwWa60f4PnVeMPLQ,https://api.spotify.com/v1/audio-analysis/53jO2TEwWa60f4PnVeMPLQ,470323,4
3 Years 7 Months 2 Days,1,3TJr694pQLVrGrcOByswo1,0,2021,0,0.507,0.411,0,-12.845,1,0.0321,0.497,3.51e-05,0.166,0.666,169.84,audio_features,3TJr694pQLVrGrcOByswo1,spotify:track:3TJr694pQLVrGrcOByswo1,https://api.spotify.com/v1/tracks/3TJr694pQLVrGrcOByswo1,https://api.spotify.com/v1/audio-analysis/3TJr694pQLVrGrcOByswo1,267485,4
New Month,3,0c6mhBuzEPsGNmBg6WK1rB,0,2021,1,0.472,0.496,4,-14.862,0,0.424,0.265,1.55e-05,0.0655,0.503,60.709,audio_features,0c6mhBuzEPsGNmBg6WK1rB,spotify:track:0c6mhBuzEPsGNmBg6WK1rB,https://api.spotify.com/v1/tracks/0c6mhBuzEPsGNmBg6WK1rB,https://api.spotify.com/v1/audio-analysis/0c6mhBuzEPsGNmBg6WK1rB,279891,3
7 Months Too Late,1,3Totpm98SurB0PfNTtJ3gZ,0,2021,0,0.47,0.107,9,-18.7,1,0.046,0.972,0.00245,0.1,0.357,112.972,audio_features,3Totpm98SurB0PfNTtJ3gZ,spotify:track:3Totpm98SurB0PfNTtJ3gZ,https://api.spotify.com/v1/tracks/3Totpm98SurB0PfNTtJ3gZ,https://api.spotify.com/v1/audio-analysis/3Totpm98SurB0PfNTtJ3gZ,179250,3
Seoul 7080,1,7oZzxojAmVD1LFIGQTXnUC,0,2021,0,0.738,0.497,9,-14.708,0,0.0573,0.823,0.953,0.111,0.356,142.014,audio_features,7oZzxojAmVD1LFIGQTXnUC,spotify:track:7oZzxojAmVD1LFIGQTXnUC,https://api.spotify.com/v1/tracks/7oZzxojAmVD1LFIGQTXnUC,https://api.spotify.com/v1/audio-analysis/7oZzxojAmVD1LFIGQTXnUC,179155,4
1st Of Da Month,2,2D0QvKpqn4OwRljayayM2T,0,2021,1,0.721,0.758,1,-4.938,1,0.261,0.442,0,0.169,0.38,95.223,audio_features,2D0QvKpqn4OwRljayayM2T,spotify:track:2D0QvKpqn4OwRljayayM2T,https://api.spotify.com/v1/tracks/2D0QvKpqn4OwRljayayM2T,https://api.spotify.com/v1/audio-analysis/2D0QvKpqn4OwRljayayM2T,183549,4
FIRST TIME (Bonus Track),2,0NmKg9sxLeU8MjmOqS5QLb,0,2021,1,0.508,0.688,6,-7.255,0,0.487,0.376,0,0.118,0.118,66.866,audio_features,0NmKg9sxLeU8MjmOqS5QLb,spotify:track:0NmKg9sxLeU8MjmOqS5QLb,https://api.spotify.com/v1/tracks/0NmKg9sxLeU8MjmOqS5QLb,https://api.spotify.com/v1/audio-analysis/0NmKg9sxLeU8MjmOqS5QLb,173113,3
SAME SHIT,2,7fGoAMcPNamZNOK6mPRssg,0,2021,1,0.759,0.689,9,-8.405,0,0.0826,0.0819,0,0.117,0.363,109.923,audio_features,7fGoAMcPNamZNOK6mPRssg,spotify:track:7fGoAMcPNamZNOK6mPRssg,https://api.spotify.com/v1/tracks/7fGoAMcPNamZNOK6mPRssg,https://api.spotify.com/v1/audio-analysis/7fGoAMcPNamZNOK6mPRssg,177111,5
Elsa 7 Month (Radio Mix),2,5qH1fmHc7tNtYPsy4HEoo2,0,2021,0,0.445,0.975,11,-8.48,0,0.0552,5.76e-05,0.878,0.0739,0.0336,137.979,audio_features,5qH1fmHc7tNtYPsy4HEoo2,spotify:track:5qH1fmHc7tNtYPsy4HEoo2,https://api.spotify.com/v1/tracks/5qH1fmHc7tNtYPsy4HEoo2,https://api.spotify.com/v1/audio-analysis/5qH1fmHc7tNtYPsy4HEoo2,215652,4
Arrival,1,31Bpp5UHTiObCbU532nlFb,0,2021,0,0.567,0.623,1,-8.852,1,0.0299,0.00209,0.948,0.0855,0.217,140.071,audio_features,31Bpp5UHTiObCbU532nlFb,spotify:track:31Bpp5UHTiObCbU532nlFb,https://api.spotify.com/v1/tracks/31Bpp5UHTiObCbU532nlFb,https://api.spotify.com/v1/audio-analysis/31Bpp5UHTiObCbU532nlFb,169709,4
Fly On,1,2Gg3DgiilItiSNRFsIbECl,0,2021,0,0.645,0.661,0,-6.592,1,0.0407,0.384,0.148,0.149,0.36,115.076,audio_features,2Gg3DgiilItiSNRFsIbECl,spotify:track:2Gg3DgiilItiSNRFsIbECl,https://api.spotify.com/v1/tracks/2Gg3DgiilItiSNRFsIbECl,https://api.spotify.com/v1/audio-analysis/2Gg3DgiilItiSNRFsIbECl,236712,4
distant,1,4VynD8SyFS5CnJWnG2K8tn,0,2021,0,0.441,0.438,4,-9.95,0,0.0309,0.0398,0.774,0.133,0.107,140.083,audio_features,4VynD8SyFS5CnJWnG2K8tn,spotify:track:4VynD8SyFS5CnJWnG2K8tn,https://api.spotify.com/v1/tracks/4VynD8SyFS5CnJWnG2K8tn,https://api.spotify.com/v1/audio-analysis/4VynD8SyFS5CnJWnG2K8tn,104571,4
Be Free,1,78eKIrFPTPJDGhGxC7A7CL,0,2021,0,0.346,0.592,9,-5.597,0,0.255,0.187,0.00197,0.0767,0.836,193.756,audio_features,78eKIrFPTPJDGhGxC7A7CL,spotify:track:78eKIrFPTPJDGhGxC7A7CL,https://api.spotify.com/v1/tracks/78eKIrFPTPJDGhGxC7A7CL,https://api.spotify.com/v1/audio-analysis/78eKIrFPTPJDGhGxC7A7CL,140353,4
Somber,1,4XhUVH2A2nLD1TsQUr0dTf,0,2021,0,0.678,0.171,9,-20.885,1,0.0329,0.68,0.889,0.101,0.309,140.058,audio_features,4XhUVH2A2nLD1TsQUr0dTf,spotify:track:4XhUVH2A2nLD1TsQUr0dTf,https://api.spotify.com/v1/tracks/4XhUVH2A2nLD1TsQUr0dTf,https://api.spotify.com/v1/audio-analysis/4XhUVH2A2nLD1TsQUr0dTf,167996,3
Gold,1,2FjorwBB7eTBihnU8661P7,0,2021,0,0.63,0.831,4,-3.929,0,0.0374,0.0435,0.00502,0.156,0.168,94.981,audio_features,2FjorwBB7eTBihnU8661P7,spotify:track:2FjorwBB7eTBihnU8661P7,https://api.spotify.com/v1/tracks/2FjorwBB7eTBihnU8661P7,https://api.spotify.com/v1/audio-analysis/2FjorwBB7eTBihnU8661P7,171909,4
Passing,1,2zE99Xm4v6Rf79vcYouo7U,0,2021,0,0.16,0.141,9,-22.745,0,0.0329,0.857,0.817,0.101,0.0493,66.783,audio_features,2zE99Xm4v6Rf79vcYouo7U,spotify:track:2zE99Xm4v6Rf79vcYouo7U,https://api.spotify.com/v1/tracks/2zE99Xm4v6Rf79vcYouo7U,https://api.spotify.com/v1/audio-analysis/2zE99Xm4v6Rf79vcYouo7U,174852,3
it's not over,1,34uJEK3x7Ty0HTTW9m3WqI,0,2021,0,0.593,0.961,1,-16.644,1,0.055,0.00131,0.915,0.116,0.202,139.997,audio_features,34uJEK3x7Ty0HTTW9m3WqI,spotify:track:34uJEK3x7Ty0HTTW9m3WqI,https://api.spotify.com/v1/tracks/34uJEK3x7Ty0HTTW9m3WqI,https://api.spotify.com/v1/audio-analysis/34uJEK3x7Ty0HTTW9m3WqI,257138,4
Have U Heard,1,63kLGZUCW3dvCXRHEaDL9z,0,2021,0,0.689,0.914,4,-3.615,0,0.0343,0.0631,0.032,0.0845,0.704,92.531,audio_features,63kLGZUCW3dvCXRHEaDL9z,spotify:track:63kLGZUCW3dvCXRHEaDL9z,https://api.spotify.com/v1/tracks/63kLGZUCW3dvCXRHEaDL9z,https://api.spotify.com/v1/audio-analysis/63kLGZUCW3dvCXRHEaDL9z,248008,4
New Motion,1,6rjdrfQcBZw3YHKZRpuDOJ,0,2021,0,0.484,0.529,4,-13.562,0,0.0368,0.262,0.602,0.122,0.0506,139.965,audio_features,6rjdrfQcBZw3YHKZRpuDOJ,spotify:track:6rjdrfQcBZw3YHKZRpuDOJ,https://api.spotify.com/v1/tracks/6rjdrfQcBZw3YHKZRpuDOJ,https://api.spotify.com/v1/audio-analysis/6rjdrfQcBZw3YHKZRpuDOJ,238283,4
Skylight,1,4vvU6JgUqEtABCByNI9RJE,0,2021,0,0.735,0.518,9,-8.902,1,0.0398,0.0504,0.432,0.141,0.207,140.054,audio_features,4vvU6JgUqEtABCByNI9RJE,spotify:track:4vvU6JgUqEtABCByNI9RJE,https://api.spotify.com/v1/tracks/4vvU6JgUqEtABCByNI9RJE,https://api.spotify.com/v1/audio-analysis/4vvU6JgUqEtABCByNI9RJE,247422,4
REarrival,1,1wBHGurYUIsXjETNkJgI6P,0,2021,0,0.544,0.441,8,-10.959,1,0.029,0.0154,0.393,0.108,0.0451,140.024,audio_features,1wBHGurYUIsXjETNkJgI6P,spotify:track:1wBHGurYUIsXjETNkJgI6P,https://api.spotify.com/v1/tracks/1wBHGurYUIsXjETNkJgI6P,https://api.spotify.com/v1/audio-analysis/1wBHGurYUIsXjETNkJgI6P,195425,4
Unknown,1,2DwTCqZwCOLV7XhhFX4PYy,0,2021,0,0.53,0.427,4,-10.128,0,0.0272,0.603,0.897,0.0984,0.176,79.984,audio_features,2DwTCqZwCOLV7XhhFX4PYy,spotify:track:2DwTCqZwCOLV7XhhFX4PYy,https://api.spotify.com/v1/tracks/2DwTCqZwCOLV7XhhFX4PYy,https://api.spotify.com/v1/audio-analysis/2DwTCqZwCOLV7XhhFX4PYy,170041,4
Donkey Thong 7,1,6z7DbnQSdI5erZimU8e9cw,0,2021,0,0.667,0.308,8,-18.608,1,0.039,0.255,0.822,0.111,0.159,93.017,audio_features,6z7DbnQSdI5erZimU8e9cw,spotify:track:6z7DbnQSdI5erZimU8e9cw,https://api.spotify.com/v1/tracks/6z7DbnQSdI5erZimU8e9cw,https://api.spotify.com/v1/audio-analysis/6z7DbnQSdI5erZimU8e9cw,191869,4
Monthly Chorom 7 - 이 눈에 아무 증거 아니 뵈어도,1,0ncMjzGHshd2inUmWT0fuu,0,2021,0,0.587,0.444,4,-7.011,1,0.0239,0.83,0,0.0989,0.636,79.999,audio_features,0ncMjzGHshd2inUmWT0fuu,spotify:track:0ncMjzGHshd2inUmWT0fuu,https://api.spotify.com/v1/tracks/0ncMjzGHshd2inUmWT0fuu,https://api.spotify.com/v1/audio-analysis/0ncMjzGHshd2inUmWT0fuu,202926,4
Employee of the Month - Radio Edit,1,2aRWTvN10VF0ddDd9Vh2tQ,0,2021,0,0.499,0.94,5,-3.315,1,0.0827,0.0334,0.0274,0.36,0.105,149.97,audio_features,2aRWTvN10VF0ddDd9Vh2tQ,spotify:track:2aRWTvN10VF0ddDd9Vh2tQ,https://api.spotify.com/v1/tracks/2aRWTvN10VF0ddDd9Vh2tQ,https://api.spotify.com/v1/audio-analysis/2aRWTvN10VF0ddDd9Vh2tQ,199319,4
First 72 Hours Outta Jail Freestyle,1,6ntfm59Vepoosr7CA0YdBs,0,2021,1,0.933,0.361,9,-11.576,1,0.438,0.288,0,0.1,0.513,115.083,audio_features,6ntfm59Vepoosr7CA0YdBs,spotify:track:6ntfm59Vepoosr7CA0YdBs,https://api.spotify.com/v1/tracks/6ntfm59Vepoosr7CA0YdBs,https://api.spotify.com/v1/audio-analysis/6ntfm59Vepoosr7CA0YdBs,220704,4
Doing Your Makeup For Pride Month Roleplay Pt.7,1,4938cksWT42fZh4YtbIKwQ,0,2021,0,0.477,0.038,7,-40.413,0,0.12,0.00152,0.00247,0.174,0.199,89.462,audio_features,4938cksWT42fZh4YtbIKwQ,spotify:track:4938cksWT42fZh4YtbIKwQ,https://api.spotify.com/v1/tracks/4938cksWT42fZh4YtbIKwQ,https://api.spotify.com/v1/audio-analysis/4938cksWT42fZh4YtbIKwQ,301845,3
Dime to Spend,1,3CZAwfGFj9IAJd9WXMGe5I,0,2021,0,0.874,0.868,8,-8.382,1,0.271,0.00361,0.18,0.873,0.689,130.962,audio_features,3CZAwfGFj9IAJd9WXMGe5I,spotify:track:3CZAwfGFj9IAJd9WXMGe5I,https://api.spotify.com/v1/tracks/3CZAwfGFj9IAJd9WXMGe5I,https://api.spotify.com/v1/audio-analysis/3CZAwfGFj9IAJd9WXMGe5I,119084,4
Gas in the Tank,1,7ni3NuHety4Ppu7tr3TQjY,0,2021,0,0.99,0.632,1,-13.63,1,0.44,0.00908,0.156,0.0695,0.791,126.018,audio_features,7ni3NuHety4Ppu7tr3TQjY,spotify:track:7ni3NuHety4Ppu7tr3TQjY,https://api.spotify.com/v1/tracks/7ni3NuHety4Ppu7tr3TQjY,https://api.spotify.com/v1/audio-analysis/7ni3NuHety4Ppu7tr3TQjY,104762,4
B.O.T.M.beats79,1,4shsIygU9gAYtLO8mO04Zg,0,2021,0,0.648,0.897,5,-7.125,1,0.0503,0.0499,0.0639,0.164,0.77,172.179,audio_features,4shsIygU9gAYtLO8mO04Zg,spotify:track:4shsIygU9gAYtLO8mO04Zg,https://api.spotify.com/v1/tracks/4shsIygU9gAYtLO8mO04Zg,https://api.spotify.com/v1/audio-analysis/4shsIygU9gAYtLO8mO04Zg,276313,4
"7 Months In Brackets, I Should've Read The Fine Print",1,4UjQykcwHe3EkPVq3q1jU2,0,2021,0,0.305,0.948,2,-7.366,1,0.126,0.000137,0.00245,0.533,0.383,190.97,audio_features,4UjQykcwHe3EkPVq3q1jU2,spotify:track:4UjQykcwHe3EkPVq3q1jU2,https://api.spotify.com/v1/tracks/4UjQykcwHe3EkPVq3q1jU2,https://api.spotify.com/v1/audio-analysis/4UjQykcwHe3EkPVq3q1jU2,146073,4
